Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
gL,24.0,gL_1,4.5,82.9720833333,79.9575
gL,24.0,gL_1,5.5,25.5135416666,23.015
gL,24.0,gL_1,6.5,12.5110416667,10.7208333333
gL,24.0,gL_1,7.5,0.357916666667,0.0
gL,24.0,gL_1,8.5,0.201041666667,0.0
gL,24.0,gL_1,9.5,0.115625,0.0
gL,24.0,gL_1,10.5,0.0641666666667,0.0
gL,24.0,gL_1,11.5,0.0347916666667,0.0
gL,24.0,gL_1,12.5,0.0191666666667,0.0
gL,24.0,gL_1,13.5,0.00708333333334,0.0
gL,24.0,gL_1,14.5,0.00333333333334,0.0
gL,25.0,gL_1,0.5,130.092083333,137.74
gL,25.0,gL_1,1.5,126.589583333,131.5025
gL,25.0,gL_1,2.5,122.819791667,124.965
gL,25.0,gL_1,3.5,115.98,115.06
gL,25.0,gL_1,4.5,86.2716666667,82.4916666666
gL,25.0,gL_1,5.5,26.5747916667,23.8741666667
gL,25.0,gL_1,6.5,13.12125,11.2441666667
gL,25.0,gL_1,7.5,0.357916666667,0.0
gL,25.0,gL_1,8.5,0.201041666667,0.0
gL,25.0,gL_1,9.5,0.115625,0.0
gL,25.0,gL_1,10.5,0.0641666666667,0.0
gL,25.0,gL_1,11.5,0.0347916666667,0.0
gL,25.0,gL_1,12.5,0.0191666666667,0.0
gL,25.0,gL_1,13.5,0.00708333333334,0.0
gL,25.0,gL_1,14.5,0.00333333333334,0.0
gL,26.0,gL_1,0.5,133.3075,139.825
gL,26.0,gL_1,1.5,129.892083333,133.523333334
gL,26.0,gL_1,2.5,126.4,127.355833333
gL,26.0,gL_1,3.5,119.79375,117.713333333
gL,26.0,gL_1,4.5,89.33625,84.8283333333
gL,26.0,gL_1,5.5,27.6545833334,24.7091666667
gL,26.0,gL_1,6.5,13.7564583334,11.8308333333
gL,26.0,gL_1,7.5,0.357916666667,0.0
gL,26.0,gL_1,8.5,0.201041666667,0.0
gL,26.0,gL_1,9.5,0.115625,0.0
gL,26.0,gL_1,10.5,0.0641666666667,0.0
gL,26.0,gL_1,11.5,0.0347916666667,0.0
gL,26.0,gL_1,12.5,0.0191666666667,0.0
gL,26.0,gL_1,13.5,0.00708333333334,0.0
gL,26.0,gL_1,14.5,0.00333333333334,0.0
gL,27.0,gL_1,0.5,136.312291667,141.775
gL,27.0,gL_1,1.5,133.124375,135.510833333
gL,27.0,gL_1,2.5,129.877083333,129.6275
gL,27.0,gL_1,3.5,123.358333333,120.2025
gL,27.0,gL_1,4.5,92.3095833334,87.0308333333
gL,27.0,gL_1,5.5,28.5827083334,25.4433333334
gL,27.0,gL_1,6.5,14.3122916667,12.2475
gL,27.0,gL_1,7.5,0.357916666667,0.0
gL,27.0,gL_1,8.5,0.201041666667,0.0
gL,27.0,gL_1,9.5,0.115625,0.0
gL,27.0,gL_1,10.5,0.0641666666667,0.0
gL,27.0,gL_1,11.5,0.0347916666667,0.0
gL,27.0,gL_1,12.5,0.0191666666667,0.0
gL,27.0,gL_1,13.5,0.00708333333334,0.0
gL,27.0,gL_1,14.5,0.00333333333334,0.0
